Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Row ID,Postal Code,Sales,Quantity,Profit,Profit_year,Profit_month,Profit_day,Profit_dayofweek,Profit_quarter,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
CA-2015-163055,2015-08-09,2015-08-16,Standard Class,DS-13180,David Smith,Corporate,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,1970-01-01 00:00:00.000000228,1970-01-01 00:00:00.000048227,1970-01-01 00:00:00.000000021,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000000,1970,1,1,3,1,2015,8,9,6,3,2015,8,16,6,3,False,False,True,True,False,False,False,False,True,False
US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,1970-01-01 00:00:00.000000229,1970-01-01 00:00:00.000038401,1970-01-01 00:00:00.000000161,1970-01-01 00:00:00.000000002,1969-12-31 23:59:59.999999972,1969,12,31,2,4,2015,2,28,5,1,2015,3,4,2,1,False,False,True,False,False,False,True,False,False,False
US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",1970-01-01 00:00:00.000000230,1970-01-01 00:00:00.000038401,1970-01-01 00:00:00.000000389,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000043,1970,1,1,3,1,2015,2,28,5,1,2015,3,4,2,1,False,False,True,False,False,False,True,False,False,False
US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,1970-01-01 00:00:00.000000231,1970-01-01 00:00:00.000028205,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000007,1969-12-31 23:59:59.999999988,1969,12,31,2,4,2014,9,13,5,3,2014,9,17,2,3,False,False,True,True,False,False,True,False,True,False
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1970-01-01 00:00:00.000000232,1970-01-01 00:00:00.000033614,1970-01-01 00:00:00.000000233,1970-01-01 00:00:00.000000002,1969-12-31 23:59:59.999999898,1969,12,31,2,4,2017,4,7,4,2,2017,4,12,2,2,False,False,True,False,True,False,True,False,False,False
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1970-01-01 00:00:00.000000233,1970-01-01 00:00:00.000033614,1970-01-01 00:00:00.000000620,1970-01-01 00:00:00.000000003,1969-12-31 23:59:59.999999752,1969,12,31,2,4,2017,4,7,4,2,2017,4,12,2,2,False,False,True,False,True,False,True,False,False,False
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,1970-01-01 00:00:00.000000234,1970-01-01 00:00:00.000033614,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000002,1969-12-31 23:59:59.999999997,1969,12,31,2,4,2017,4,7,4,2,2017,4,12,2,2,False,False,True,False,True,False,True,False,True,False
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1970-01-01 00:00:00.000000235,1970-01-01 00:00:00.000033614,1970-01-01 00:00:00.000000258,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000000,1970,1,1,3,1,2017,4,7,4,2,2017,4,12,2,2,False,False,True,False,True,False,True,False,False,False
US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,South,TEC-AC-10003832,Technology,Accessories,Easy-staple paper,1970-01-01 00:00:00.000000236,1970-01-01 00:00:00.000033614,1970-01-01 00:00:00.000000617,1970-01-01 00:00:00.000000003,1969-12-31 23:59:59.999999993,1969,12,31,2,4,2017,4,7,4,2,2017,4,12,2,2,False,False,True,False,True,False,True,False,False,True
CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,David Bremer,Corporate,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),1970-01-01 00:00:00.000000237,1970-01-01 00:00:00.000095051,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2017,11,12,6,4,2017,11,16,3,4,False,False,True,True,False,False,False,True,True,False
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,1970-01-01 00:00:00.000000238,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000009,1970,1,1,3,1,2016,6,4,5,2,2016,6,9,3,2,False,True,False,False,False,False,False,False,True,False
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1970-01-01 00:00:00.000000239,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000419,1970-01-01 00:00:00.000000005,1969-12-31 23:59:59.999999644,1969,12,31,2,4,2016,6,4,5,2,2016,6,9,3,2,False,True,False,False,False,False,False,False,False,False
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,1970-01-01 00:00:00.000000240,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000003,1969-12-31 23:59:59.999999996,1969,12,31,2,4,2016,6,4,5,2,2016,6,9,3,2,False,True,False,False,False,False,False,False,False,False
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,1970-01-01 00:00:00.000000241,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000031,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000011,1970,1,1,3,1,2016,6,4,5,2,2016,6,9,3,2,False,True,False,False,False,False,False,False,False,True
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,1970-01-01 00:00:00.000000242,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000177,1970-01-01 00:00:00.000000005,1969-12-31 23:59:59.999999880,1969,12,31,2,4,2016,6,4,5,2,2016,6,9,3,2,False,True,False,False,False,False,False,False,False,False
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,1970-01-01 00:00:00.000000243,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000003,1969-12-31 23:59:59.999999998,1969,12,31,2,4,2016,6,4,5,2,2016,6,9,3,2,False,True,False,False,False,False,False,False,False,False
CA-2016-157749,2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",1970-01-01 00:00:00.000000244,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000001,1970,1,1,3,1,2016,6,4,5,2,2016,6,9,3,2,False,True,False,False,False,False,False,False,True,False
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,1970-01-01 00:00:00.000000245,1970-01-01 00:00:00.000055044,1970-01-01 00:00:00.000002001,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000580,1970,1,1,3,1,2014,6,1,6,2,2014,6,6,4,2,False,True,False,False,True,False,False,False,False,False
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,1970-01-01 00:00:00.000000246,1970-01-01 00:00:00.000055044,1970-01-01 00:00:00.000000166,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000041,1970,1,1,3,1,2014,6,1,6,2,2014,6,6,4,2,False,True,False,False,True,False,False,False,True,False
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",1970-01-01 00:00:00.000000247,1970-01-01 00:00:00.000055044,1970-01-01 00:00:00.000000047,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000023,1970,1,1,3,1,2014,6,1,6,2,2014,6,6,4,2,False,True,False,False,True,False,False,False,True,False
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1970-01-01 00:00:00.000000248,1970-01-01 00:00:00.000055044,1970-01-01 00:00:00.000001503,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000496,1970,1,1,3,1,2014,6,1,6,2,2014,6,6,4,2,False,True,False,False,True,False,False,False,True,False
CA-2014-131926,2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,1970-01-01 00:00:00.000000249,1970-01-01 00:00:00.000055044,1970-01-01 00:00:00.000000025,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000012,1970,1,1,3,1,2014,6,1,6,2,2014,6,6,4,2,False,True,False,False,True,False,False,False,True,False
CA-2016-154739,2016-12-10,2016-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,San Francisco,California,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1970-01-01 00:00:00.000000250,1970-01-01 00:00:00.000094109,1970-01-01 00:00:00.000000321,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000028,1970,1,1,3,1,2016,12,10,5,4,2016,12,15,3,4,False,True,False,False,False,False,False,True,False,False
CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",1970-01-01 00:00:00.000000251,1970-01-01 00:00:00.000092037,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000003,1970,1,1,3,1,2016,9,11,6,3,2016,9,17,5,3,False,False,True,False,False,False,False,True,True,False
CA-2016-145625,2016-09-11,2016-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,West,TEC-AC-10003832,Technology,Accessories,Easy-staple paper,1970-01-01 00:00:00.000000252,1970-01-01 00:00:00.000092037,1970-01-01 00:00:00.000003347,1970-01-01 00:00:00.000000013,1970-01-01 00:00:00.000000636,1970,1,1,3,1,2016,9,11,6,3,2016,9,17,5,3,False,False,True,False,False,False,False,True,False,True
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",1970-01-01 00:00:00.000000253,1970-01-01 00:00:00.000010024,1970-01-01 00:00:00.000000080,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000022,1970,1,1,3,1,2016,12,10,5,4,2016,12,13,1,4,False,False,False,False,False,True,False,False,True,False
CA-2016-146941,2016-12-10,2016-12-13,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,1970-01-01 00:00:00.000000254,1970-01-01 00:00:00.000010024,1970-01-01 00:00:00.000000361,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000162,1970,1,1,3,1,2016,12,10,5,4,2016,12,13,1,4,False,False,False,False,False,True,False,False,True,False
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,1970-01-01 00:00:00.000000255,1970-01-01 00:00:00.000060623,1970-01-01 00:00:00.000000012,1970-01-01 00:00:00.000000009,1969-12-31 23:59:59.999999992,1969,12,31,2,4,2015,11,28,5,4,2015,12,4,4,4,False,False,True,True,False,False,False,False,False,False
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",1970-01-01 00:00:00.000000256,1970-01-01 00:00:00.000060623,1970-01-01 00:00:00.000000082,1970-01-01 00:00:00.000000002,1969-12-31 23:59:59.999999981,1969,12,31,2,4,2015,11,28,5,4,2015,12,4,4,4,False,False,True,True,False,False,False,False,True,False
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",1970-01-01 00:00:00.000000257,1970-01-01 00:00:00.000060623,1970-01-01 00:00:00.000000053,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2015,11,28,5,4,2015,12,4,4,4,False,False,True,True,False,False,False,False,True,False
US-2015-159982,2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,Central,TEC-PH-10001580,Technology,Phones,Easy-staple paper,1970-01-01 00:00:00.000000258,1970-01-01 00:00:00.000060623,1970-01-01 00:00:00.000000647,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000056,1970,1,1,3,1,2015,11,28,5,4,2015,12,4,4,4,False,False,True,True,False,False,False,False,False,True
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,1970-01-01 00:00:00.000000259,1970-01-01 00:00:00.000010009,1970-01-01 00:00:00.000000020,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2017,12,1,4,4,2017,12,3,6,4,False,True,False,False,False,True,False,False,False,True
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,1970-01-01 00:00:00.000000260,1970-01-01 00:00:00.000010009,1970-01-01 00:00:00.000000221,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2017,12,1,4,4,2017,12,3,6,4,False,True,False,False,False,True,False,False,True,False
CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,1970-01-01 00:00:00.000000261,1970-01-01 00:00:00.000010009,1970-01-01 00:00:00.000000017,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000006,1970,1,1,3,1,2017,12,1,4,4,2017,12,3,6,4,False,True,False,False,False,True,False,False,True,False
US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,Dorris liebe,Corporate,Pasadena,Texas,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1970-01-01 00:00:00.000000262,1970-01-01 00:00:00.000077506,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000002,1969-12-31 23:59:59.999999996,1969,12,31,2,4,2017,6,8,3,2,2017,6,12,0,2,False,False,True,True,False,False,False,False,True,False
US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Sean Braxton,Corporate,Houston,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,1970-01-01 00:00:00.000000263,1970-01-01 00:00:00.000077036,1970-01-01 00:00:00.000003059,1970-01-01 00:00:00.000000003,1969-12-31 23:59:59.999999491,1969,12,31,2,4,2014,9,19,4,3,2014,9,21,6,3,False,True,False,True,False,False,False,False,False,True
US-2014-106992,2014-09-19,2014-09-21,Second Class,SB-20290,Sean Braxton,Corporate,Houston,Texas,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,1970-01-01 00:00:00.000000264,1970-01-01 00:00:00.000077036,1970-01-01 00:00:00.000002519,1970-01-01 00:00:00.000000007,1969-12-31 23:59:59.999999749,1969,12,31,2,4,2014,9,19,4,3,2014,9,21,6,3,False,True,False,True,False,False,False,False,False,True
CA-2016-125318,2016-06-06,2016-06-13,Standard Class,RC-19825,Roy Collins,Consumer,Chicago,Illinois,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,1970-01-01 00:00:00.000000265,1970-01-01 00:00:00.000060610,1970-01-01 00:00:00.000000328,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000028,1970,1,1,3,1,2016,6,6,0,2,2016,6,13,0,2,False,False,True,False,False,False,False,False,False,True
CA-2015-155040,2015-11-10,2015-11-15,Standard Class,AH-10210,Alan Hwang,Consumer,Brentwood,California,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,1970-01-01 00:00:00.000000266,1970-01-01 00:00:00.000094513,1970-01-01 00:00:00.000000079,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000035,1970,1,1,3,1,2015,11,10,1,4,2015,11,15,6,4,False,False,True,False,False,False,False,True,False,True
CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",1970-01-01 00:00:00.000000267,1970-01-01 00:00:00.000027514,1970-01-01 00:00:00.000000014,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2017,6,16,4,2,2017,6,20,1,2,False,False,True,True,False,False,True,False,True,False
CA-2016-111010,2016-01-22,2016-01-28,Standard Class,PG-18895,Paul Gonzalez,Consumer,Morristown,New Jersey,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,1970-01-01 00:00:00.000000268,1970-01-01 00:00:00.000007960,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000000,1970,1,1,3,1,2016,1,22,4,1,2016,1,28,3,1,False,False,True,False,False,True,False,False,True,False
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Christine Abelman,Corporate,Cincinnati,Ohio,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,1970-01-01 00:00:00.000000269,1970-01-01 00:00:00.000045231,1970-01-01 00:00:00.000000037,1970-01-01 00:00:00.000000001,1969-12-31 23:59:59.999999993,1969,12,31,2,4,2017,12,9,5,4,2017,12,13,2,4,False,False,True,True,False,True,False,False,True,False
US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Christine Abelman,Corporate,Cincinnati,Ohio,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",1970-01-01 00:00:00.000000270,1970-01-01 00:00:00.000045231,1970-01-01 00:00:00.000000057,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000021,1970,1,1,3,1,2017,12,9,5,4,2017,12,13,2,4,False,False,True,True,False,True,False,False,True,False
CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,Kristen Hastings,Corporate,San Francisco,California,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1970-01-01 00:00:00.000000271,1970-01-01 00:00:00.000094110,1970-01-01 00:00:00.000000725,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000210,1970,1,1,3,1,2017,12,28,3,4,2018,1,2,1,1,False,True,False,True,False,False,False,True,True,False
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,1970-01-01 00:00:00.000000272,1970-01-01 00:00:00.000094109,1970-01-01 00:00:00.000000209,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000092,1970,1,1,3,1,2015,7,30,3,3,2015,7,31,4,3,False,False,False,False,False,False,False,True,False,True
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,1970-01-01 00:00:00.000000273,1970-01-01 00:00:00.000094109,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000002,1970,1,1,3,1,2015,7,30,3,3,2015,7,31,4,3,False,False,False,False,False,False,False,True,False,False
CA-2015-155334,2015-07-30,2015-07-31,First Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1970-01-01 00:00:00.000000274,1970-01-01 00:00:00.000094109,1970-01-01 00:00:00.000000010,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2015,7,30,3,3,2015,7,31,4,3,False,False,False,False,False,False,False,True,True,False
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Barry Blumstein,Corporate,Inglewood,California,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",1970-01-01 00:00:00.000000275,1970-01-01 00:00:00.000090301,1970-01-01 00:00:00.000000008,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2017,9,16,5,3,2017,9,17,6,3,False,False,False,True,False,False,False,True,True,False
CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Barry Blumstein,Corporate,Inglewood,California,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,1970-01-01 00:00:00.000000276,1970-01-01 00:00:00.000090301,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000001,1970-01-01 00:00:00.000000001,1970,1,1,3,1,2017,9,16,5,3,2017,9,17,6,3,False,False,False,True,False,False,False,True,True,False
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10000673,Office Supplies,Paper,Easy-staple paper,1970-01-01 00:00:00.000000277,1970-01-01 00:00:00.000019140,1970-01-01 00:00:00.000000011,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000004,1970,1,1,3,1,2017,10,13,4,4,2017,10,17,1,4,False,False,True,True,False,True,False,False,True,False
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",1970-01-01 00:00:00.000000278,1970-01-01 00:00:00.000019140,1970-01-01 00:00:00.000000018,1970-01-01 00:00:00.000000004,1970-01-01 00:00:00.000000005,1970,1,1,3,1,2017,10,13,4,4,2017,10,17,1,4,False,False,True,True,False,True,False,False,True,False
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,1970-01-01 00:00:00.000000279,1970-01-01 00:00:00.000019140,1970-01-01 00:00:00.000000059,1970-01-01 00:00:00.000000006,1970-01-01 00:00:00.000000005,1970,1,1,3,1,2017,10,13,4,4,2017,10,17,1,4,False,False,True,True,False,True,False,False,True,False
CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,1970-01-01 00:00:00.000000280,1970-01-01 00:00:00.000019140,1970-01-01 00:00:00.000000024,1970-01-01 00:00:00.000000003,1970-01-01 00:00:00.000000008,1970,1,1,3,1,2017,10,13,4,4,2017,10,17,1,4,False,False,True,True,False,True,False,False,True,False
US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,Houston,Texas,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,1970-01-01 00:00:00.000000281,1970-01-01 00:00:00.000077070,1970-01-01 00:00:00.000000002,1970-01-01 00:00:00.000000005,1969-12-31 23:59:59.999999997,1969,12,31,2,4,2015,9,26,5,3,2015,9,28,0,3,False,True,False,False,False,False,False,False,True,False
US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,Houston,Texas,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1970-01-01 00:00:00.000000282,1970-01-01 00:00:00.000077070,1970-01-01 00:00:00.000001114,1970-01-01 00:00:00.000000007,1970-01-01 00:00:00.000000376,1970,1,1,3,1,2015,9,26,5,3,2015,9,28,0,3,False,True,False,False,False,False,False,False,False,True
CA-2015-130890,2015-11-02,2015-11-06,Standard Class,JO-15280,Jas O'Carroll,Consumer,Los Angeles,California,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1970-01-01 00:00:00.000000283,1970-01-01 00:00:00.000090004,1970-01-01 00:00:00.000001038,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000051,1970,1,1,3,1,2015,11,2,0,4,2015,11,6,4,4,False,False,True,False,False,False,False,True,False,False
CA-2015-130883,2015-09-26,2015-10-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,Portland,Oregon,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,1970-01-01 00:00:00.000000284,1970-01-01 00:00:00.000097206,1970-01-01 00:00:00.000000141,1970-01-01 00:00:00.000000005,1970-01-01 00:00:00.000000047,1970,1,1,3,1,2015,9,26,5,3,2015,10,2,4,4,False,False,True,False,False,False,False,True,True,False
