Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology
2015-02-28,2015-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,38401,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,2015,2,28,5,1,2015,3,4,2,1,5.0910964,12.71094,1.4142135,0.4472136,False,False,True,False,False,False,True,False,False,False
2015-02-28,2015-03-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,38401,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408,2015,2,28,5,1,2015,3,4,2,1,5.96793,19.740719,2.828427,0.4472136,False,False,True,False,False,False,True,False,False,False
2014-09-13,2014-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432,2014,9,13,5,3,2014,9,17,2,3,2.9779756,4.318333,2.6457512,0.83666,False,False,True,True,False,False,True,False,True,False
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,2017,4,7,4,2,2017,4,12,2,2,5.4589896,15.292481,1.4142135,0.6708204,False,False,True,False,True,False,True,False,False,False
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458,2017,4,7,4,2,2017,4,12,2,2,6.43232,24.912136,1.7320508,0.6708204,False,False,True,False,True,False,True,False,False,False
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552,2017,4,7,4,2,2017,4,12,2,2,1.8449842,2.3082461,1.4142135,0.83666,False,False,True,False,True,False,True,False,True,False
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0.0,2017,4,7,4,2,2017,4,12,2,2,5.557106,16.06462,1.7320508,0.4472136,False,False,True,False,True,False,True,False,False,False
2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,Tampa,Florida,33614,South,TEC-AC-10003832,Technology,Accessories,Easy-staple paper,617.976,3,0.2,-7.7247,2017,4,7,4,2,2017,4,12,2,2,6.4280667,24.859123,1.7320508,0.4472136,False,False,True,False,True,False,True,False,False,True
2017-11-12,2017-11-16,Standard Class,DB-13120,David Bremer,Corporate,Santa Clara,California,95051,West,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0.0,4.752,2017,11,12,6,4,2017,11,16,3,4,2.4475508,3.2496154,1.4142135,0.0,False,False,True,True,False,False,False,True,True,False
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396,2016,6,4,5,2,2016,6,9,3,2,3.2928696,5.091169,2.236068,0.4472136,False,True,False,False,False,False,False,False,True,False
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728,2016,6,4,5,2,2016,6,9,3,2,6.0418725,20.486094,2.236068,0.7745967,False,True,False,False,False,False,False,False,False,False
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752,2016,6,4,5,2,2016,6,9,3,2,2.5406566,3.4187717,1.7320508,0.7745967,False,True,False,False,False,False,False,False,False,False
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944,2016,6,4,5,2,2016,6,9,3,2,3.4960227,5.65544,1.4142135,0.4472136,False,True,False,False,False,False,False,False,False,True
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513,2016,6,4,5,2,2016,6,9,3,2,5.183047,13.312588,2.236068,0.70710677,False,True,False,False,False,False,False,False,False,False
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308,2016,6,4,5,2,2016,6,9,3,2,1.6181995,2.0109699,1.7320508,0.7745967,False,True,False,False,False,False,False,False,False,False
2016-06-04,2016-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,2016,6,4,5,2,2016,6,9,3,2,2.1291835,2.721764,1.4142135,0.4472136,False,True,False,False,False,False,False,False,True,False
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0.0,580.5394,2014,6,1,6,2,2014,6,6,4,2,7.6023316,44.74215,2.6457512,0.0,False,True,False,False,True,False,False,False,False,False
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68,2014,6,1,6,2,2014,6,6,4,2,5.122296,12.91201,1.4142135,0.0,False,True,False,False,True,False,False,False,True,False
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0.0,23.94,2014,6,1,6,2,2014,6,6,4,2,3.8893683,6.9195375,2.4494898,0.0,False,True,False,False,True,False,False,False,True,False
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0.0,496.0725,2014,6,1,6,2,2014,6,6,4,2,7.3160496,38.771767,2.236068,0.0,False,True,False,False,True,False,False,False,True,False
2014-06-01,2014-06-06,Second Class,DW-13480,Dianna Wilson,Home Office,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,25.92,4,0.0,12.4416,2014,6,1,6,2,2014,6,6,4,2,3.2928696,5.091169,2.0,0.0,False,True,False,False,True,False,False,False,True,False
2016-12-10,2016-12-15,Second Class,LH-17155,Logan Haushalter,Consumer,San Francisco,California,94109,West,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,2016,12,10,5,4,2016,12,15,3,4,5.776314,17.932318,1.4142135,0.4472136,False,True,False,False,False,False,False,True,False,False
2016-09-11,2016-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,92037,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5767,2016,9,11,6,3,2016,9,17,5,3,2.1529243,2.758623,1.0,0.0,False,False,True,False,False,False,False,True,True,False
2016-09-11,2016-09-17,Standard Class,KC-16540,Kelly Collister,Consumer,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Easy-staple paper,3347.37,13,0.0,636.0003,2016,9,11,6,3,2016,9,17,5,3,8.116229,57.85646,3.6055512,0.0,False,False,True,False,False,False,False,True,False,True
2016-12-10,2016-12-13,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0.0,22.5624,2016,12,10,5,4,2016,12,13,1,4,4.401584,8.976636,2.4494898,0.0,False,False,False,False,False,True,False,False,True,False
2016-12-10,2016-12-13,First Class,DL-13315,Delfina Latchford,Consumer,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0.0,162.864,2016,12,10,5,4,2016,12,13,1,4,5.894182,19.024195,2.0,0.0,False,False,False,False,False,True,False,False,True,False
2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924,2015,11,28,5,4,2015,12,4,4,4,2.575052,3.483102,3.0,0.7745967,False,False,True,True,False,False,False,False,False,False
2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,2015,11,28,5,4,2015,12,4,4,4,4.4232645,9.075682,1.4142135,0.4472136,False,False,True,True,False,False,False,False,True,False
2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044,2015,11,28,5,4,2015,12,4,4,4,4.0058775,7.343024,2.236068,0.4472136,False,False,True,True,False,False,False,False,True,False
2015-11-28,2015-12-04,Standard Class,DR-12880,Dan Reichenbach,Corporate,Chicago,Illinois,60623,Central,TEC-PH-10001580,Technology,Phones,Easy-staple paper,647.904,6,0.2,56.6916,2015,11,28,5,4,2015,12,4,4,4,6.4752846,25.453959,2.4494898,0.4472136,False,False,True,True,False,False,False,False,False,True
2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,10009,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0.0,6.9258,2017,12,1,4,4,2017,12,3,6,4,3.061988,4.513314,1.7320508,0.0,False,True,False,False,False,True,False,False,False,True
2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,10009,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0.0,6.6465,2017,12,1,4,4,2017,12,3,6,4,5.405152,14.884556,1.7320508,0.0,False,True,False,False,False,True,False,False,True,False
2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,New York City,New York,10009,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132,2017,12,1,4,4,2017,12,3,6,4,2.9188511,4.18569,2.236068,0.4472136,False,True,False,False,False,True,False,False,True,False
2017-06-08,2017-06-12,Standard Class,Dl-13600,Dorris liebe,Corporate,Pasadena,Texas,77506,Central,OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,2017,6,8,3,2,2017,6,12,0,2,0.96469986,1.2743626,1.4142135,0.8944272,False,False,True,True,False,False,False,False,True,False
2014-09-19,2014-09-21,Second Class,SB-20290,Sean Braxton,Corporate,Houston,Texas,77036,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997,2014,9,19,4,3,2014,9,21,6,3,8.026491,55.317104,1.7320508,0.6324555,False,True,False,True,False,False,False,False,False,True
2014-09-19,2014-09-21,Second Class,SB-20290,Sean Braxton,Corporate,Houston,Texas,77036,Central,TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958,2014,9,19,4,3,2014,9,21,6,3,7.832394,50.199184,2.6457512,0.6324555,False,True,False,True,False,False,False,False,False,True
2016-06-06,2016-06-13,Standard Class,RC-19825,Roy Collins,Consumer,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196,2016,6,6,0,2,2016,6,13,0,2,5.796738,18.116953,2.0,0.4472136,False,False,True,False,False,False,False,False,False,True
2015-11-10,2015-11-15,Standard Class,AH-10210,Alan Hwang,Consumer,Brentwood,California,94513,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0.0,35.156,2015,11,10,1,4,2015,11,15,6,4,4.3932137,8.93868,1.4142135,0.0,False,False,True,False,False,False,False,True,False,True
2017-06-16,2017-06-20,Standard Class,CB-12535,Claudia Bergmann,Corporate,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304,2017,6,16,4,2,2017,6,20,1,2,2.7091162,3.743795,1.7320508,0.4472136,False,False,True,True,False,False,True,False,True,False
2016-01-22,2016-01-28,Standard Class,PG-18895,Paul Gonzalez,Consumer,Morristown,New Jersey,7960,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0.0,0.3024,2016,1,22,4,1,2016,1,28,3,1,2.1471002,2.7495453,2.4494898,0.0,False,False,True,False,False,True,False,False,True,False
2017-12-09,2017-12-13,Standard Class,CA-12310,Christine Abelman,Corporate,Cincinnati,Ohio,45231,East,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416,2017,12,9,5,4,2017,12,13,2,4,3.643045,6.099836,1.0,0.4472136,False,False,True,True,False,True,False,False,True,False
2017-12-09,2017-12-13,Standard Class,CA-12310,Christine Abelman,Corporate,Cincinnati,Ohio,45231,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591,2017,12,9,5,4,2017,12,13,2,4,4.070325,7.587885,1.7320508,0.4472136,False,False,True,True,False,True,False,False,True,False
2017-12-28,2018-01-02,Second Class,KH-16690,Kristen Hastings,Corporate,San Francisco,California,94110,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.4936,2017,12,28,3,4,2018,1,2,1,1,6.5887065,26.941418,2.0,0.0,False,True,False,True,False,False,False,True,True,False
2015-07-30,2015-07-31,First Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,94109,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0.0,92.3692,2015,7,30,3,3,2015,7,31,4,3,5.3515263,14.488961,2.6457512,0.0,False,False,False,False,False,False,False,True,False,True
2015-07-30,2015-07-31,First Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,94109,West,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0.0,2.3232,2015,7,30,3,3,2015,7,31,4,3,1.83737,2.297825,1.7320508,0.0,False,False,False,False,False,False,False,True,False,False
2015-07-30,2015-07-31,First Class,HA-14920,Helen Andreada,Consumer,San Francisco,California,94109,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,0.2,4.095,2015,7,30,3,3,2015,7,31,4,3,2.4782176,3.3045423,1.7320508,0.4472136,False,False,False,False,False,False,False,True,True,False
2017-09-16,2017-09-17,First Class,BB-10990,Barry Blumstein,Corporate,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0.0,4.0572,2017,9,16,5,3,2017,9,17,6,3,2.2844212,2.9698484,1.4142135,0.0,False,False,False,True,False,False,False,True,True,False
2017-09-16,2017-09-17,First Class,BB-10990,Barry Blumstein,Corporate,Inglewood,California,90301,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,5.98,1,0.0,1.5548,2017,9,16,5,3,2017,9,17,6,3,1.943049,2.4454038,1.0,0.0,False,False,False,True,False,False,False,True,True,False
2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,Easy-staple paper,11.648,2,0.2,4.0768,2017,10,13,4,4,2017,10,17,1,4,2.5374992,3.4129167,1.4142135,0.4472136,False,False,True,True,False,True,False,False,True,False
2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072,2017,10,13,4,4,2017,10,17,1,4,2.9536595,4.263332,2.0,0.4472136,False,False,True,True,False,True,False,False,True,False
2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,0.2,5.9712,2017,10,13,4,4,2017,10,17,1,4,4.1061416,7.727354,2.4494898,0.4472136,False,False,True,True,False,True,False,False,True,False
2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84,3,0.2,8.694,2017,10,13,4,4,2017,10,17,1,4,3.2519236,4.9839745,1.7320508,0.4472136,False,False,True,True,False,True,False,False,True,False
2015-09-26,2015-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432,2015,9,26,5,3,2015,9,28,0,3,1.1249295,1.4422206,2.236068,0.8944272,False,True,False,False,False,False,False,False,True,False
2015-09-26,2015-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11,2015,9,26,5,3,2015,9,28,0,3,7.0169683,33.38263,2.6457512,0.4472136,False,True,False,False,False,False,False,False,False,True
2015-11-02,2015-11-06,Standard Class,JO-15280,Jas O'Carroll,Consumer,Los Angeles,California,90004,West,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942,2015,11,2,0,4,2015,11,6,4,4,6.946822,32.23104,2.236068,0.4472136,False,False,True,False,False,False,False,True,False,False
2015-09-26,2015-10-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,Portland,Oregon,97206,West,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.844,2015,9,26,5,3,2015,10,2,4,4,4.961165,11.906301,2.236068,0.4472136,False,False,True,False,False,False,False,True,True,False
2015-09-26,2015-10-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,Portland,Oregon,97206,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96,2015,9,26,5,3,2015,10,2,4,4,5.483967,15.485477,2.236068,0.4472136,False,False,True,False,False,False,False,True,False,True
2015-09-26,2015-10-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,Portland,Oregon,97206,West,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864,2015,9,26,5,3,2015,10,2,4,4,3.4689806,5.577096,2.4494898,0.4472136,False,False,True,False,False,False,False,True,True,False
2016-12-18,2016-12-20,Second Class,AH-10195,Alan Haines,Corporate,Tamarac,Florida,33319,South,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372,2016,12,18,6,4,2016,12,20,1,4,5.541491,15.939197,2.6457512,0.83666,False,True,False,True,False,False,True,False,True,False
2016-12-18,2016-12-20,Second Class,AH-10195,Alan Haines,Corporate,Tamarac,Florida,33319,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316,2016,12,18,6,4,2016,12,20,1,4,5.2757034,13.9473295,1.4142135,0.4472136,False,True,False,True,False,False,True,False,True,False
2016-12-18,2016-12-20,Second Class,AH-10195,Alan Haines,Corporate,Tamarac,Florida,33319,South,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145,2016,12,18,6,4,2016,12,20,1,4,6.8695135,31.00774,2.236068,0.4472136,False,True,False,True,False,False,True,False,True,False
2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,Columbus,Ohio,43229,East,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836,2016,11,20,6,4,2016,11,24,3,4,3.0005207,4.369897,2.6457512,0.4472136,False,True,False,False,True,True,False,False,True,False
2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,Columbus,Ohio,43229,East,OFF-LA-10004689,Office Supplies,Labels,Avery 512,18.496,8,0.2,6.2424,2016,11,20,6,4,2016,11,24,3,4,2.9702094,4.300698,2.828427,0.4472136,False,True,False,False,True,True,False,False,True,False
2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,Columbus,Ohio,43229,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966,2016,11,20,6,4,2016,11,24,3,4,5.5490136,15.9995,1.4142135,0.4472136,False,True,False,False,True,True,False,False,False,True
2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,Columbus,Ohio,43229,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032,2016,11,20,6,4,2016,11,24,3,4,4.476996,9.32577,1.7320508,0.70710677,False,True,False,False,True,True,False,False,False,False
2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592,2014,12,26,4,4,2014,12,28,6,4,5.7084913,17.332512,2.828427,0.4472136,False,False,False,True,False,False,False,True,False,False
2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558,2014,12,26,4,4,2014,12,28,6,4,5.44394,15.177352,1.7320508,0.4472136,False,False,False,True,False,False,False,True,False,False
2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646,2014,12,26,4,4,2014,12,28,6,4,5.390678,14.776738,1.7320508,0.4472136,False,False,False,True,False,False,False,True,False,False
2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88,2014,12,26,4,4,2014,12,28,6,4,4.377014,8.8656645,2.236068,0.83666,False,False,False,True,False,False,False,True,True,False
2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988,2014,12,26,4,4,2014,12,28,6,4,3.351727,5.249,1.7320508,0.4472136,False,False,False,True,False,False,False,True,True,False
2016-10-28,2016-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,32.4,5,0.0,15.552,2016,10,28,4,4,2016,11,3,3,4,3.508556,5.6920996,2.236068,0.0,False,False,True,True,False,True,False,False,True,False
2016-10-28,2016-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0.0,10.8248,2016,10,28,4,4,2016,11,3,3,4,6.987933,32.901062,2.828427,0.0,False,False,True,True,False,True,False,False,True,False
2016-10-28,2016-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,56.91,3,0.0,27.3168,2016,10,28,4,4,2016,11,3,3,4,4.05889,7.543872,1.7320508,0.0,False,False,True,True,False,True,False,False,True,False
2016-10-28,2016-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,38.024,2016,10,28,4,4,2016,11,3,3,4,4.364372,8.809086,2.0,0.0,False,False,True,True,False,True,False,False,False,False
2016-10-28,2016-11-03,Standard Class,JD-15895,Jonathan Doherty,Corporate,Belleville,New Jersey,7109,East,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0.0,6.5688,2016,10,28,4,4,2016,11,3,3,4,2.7265449,3.7788887,1.0,0.0,False,False,True,True,False,True,False,False,True,False
2017-11-19,2017-11-23,Standard Class,JH-15910,Jonathan Howell,Consumer,Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445,2017,11,19,6,4,2017,11,23,3,4,5.3939686,14.801183,1.7320508,0.70710677,False,False,True,False,False,False,False,False,False,False
2015-05-04,2015-05-09,Second Class,AS-10225,Alan Schoenberger,Corporate,New York City,New York,10024,East,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0.0,12.864,2015,5,4,0,2,2015,5,9,5,2,3.325036,5.176872,1.4142135,0.0,False,True,False,True,False,True,False,False,False,False
2014-12-30,2015-01-04,Standard Class,KB-16600,Ken Brennan,Corporate,Taylor,Michigan,48180,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0.0,2.8536,2014,12,30,1,4,2015,1,4,6,1,2.383243,3.1368775,1.7320508,0.0,False,False,True,True,False,False,False,False,True,False
