Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Date_year,Order Date_month,Order Date_day,Order Date_dayofweek,Order Date_quarter,Ship Date_year,Ship Date_month,Ship Date_day,Ship Date_dayofweek,Ship Date_quarter,Sales_log,Sales_sqrt,Quantity_sqrt,Discount_sqrt,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Corporate,Segment_Home Office,Region_East,Region_South,Region_West,Category_Office Supplies,Category_Technology,Row ID_log,Row ID_sqrt,Postal Code_sqrt,Row ID_binned
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,2016,11,7,0,4,2016,11,11,4,4,3.35620001573142,5.261178575186362,1.4142135623730951,0.4472135954999579,False,False,True,False,False,False,False,True,True,False,5.10594547390058,12.806248474865697,313.23314000916315,"(0.999, 250.5]"
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,2014,9,8,0,3,2014,9,12,4,3,2.3920600994216485,3.1521421287752878,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,False,True,False,5.111987788356544,12.84523257866513,279.6551447765623,"(0.999, 250.5]"
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,2014,9,8,0,3,2014,9,12,4,3,9.007116107819794,90.33245264023334,2.8284271247461903,0.6324555320336759,False,False,True,False,False,False,False,False,False,True,5.117993812416755,12.884098726725126,279.6551447765623,"(0.999, 250.5]"
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,2014,9,8,0,3,2014,9,12,4,3,5.62375754460242,16.611080639139647,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,False,True,False,5.123963979403259,12.922847983320086,279.6551447765623,"(0.999, 250.5]"
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,2014,9,8,0,3,2014,9,12,4,3,7.462249402126681,41.7140264179808,3.0,0.5477225575051661,False,False,True,False,False,False,False,False,False,False,5.1298987149230735,12.96148139681572,279.6551447765623,"(0.999, 250.5]"
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,2014,9,8,0,3,2014,9,12,4,3,3.498445077209431,5.6625082781396445,2.449489742783178,0.4472135954999579,False,False,True,False,False,False,False,False,True,False,5.135798437050262,13.0,279.6551447765623,"(0.999, 250.5]"
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,2014,9,8,0,3,2014,9,12,4,3,5.187274067754712,13.340914511381891,2.23606797749979,0.8944271909999159,False,False,True,False,False,False,False,False,True,False,5.14166355650266,13.038404810405298,279.6551447765623,"(0.999, 250.5]"
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,2014,9,8,0,3,2014,9,12,4,3,4.976568211479705,11.99899995832986,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,False,False,True,5.147494476813453,13.076696830622021,279.6551447765623,"(0.999, 250.5]"
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,Easy-staple paper,20.94,3,0.0,9.8418,2014,8,5,1,3,2014,8,9,5,3,3.088311454847084,4.57602447545902,1.7320508075688772,0.0,False,False,True,False,False,False,False,True,True,False,5.153291594497779,13.114877048604,300.00666659259423,"(0.999, 250.5]"
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,2014,8,5,1,3,2014,8,9,5,3,4.718141664647253,10.533755265810951,1.4142135623730951,0.0,False,False,True,False,False,False,False,True,True,False,5.159055299214529,13.152946437965905,300.00666659259423,"(0.999, 250.5]"
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,2014,8,5,1,3,2014,8,9,5,3,5.83230467553532,18.44299324947011,2.6457513110645907,0.4472135954999579,False,False,True,False,False,False,False,True,False,False,5.1647859739235145,13.19090595827292,300.00666659259423,"(0.999, 250.5]"
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,60623,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,2014,9,14,6,3,2014,9,19,4,3,3.978709218623176,7.2420991432042685,1.4142135623730951,0.8944271909999159,False,False,True,True,False,False,False,False,True,False,5.170483995038151,13.228756555322953,246.21738362674557,"(0.999, 250.5]"
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,60623,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,2014,9,14,6,3,2014,9,19,4,3,3.052112606990099,4.48998886412873,2.0,0.4472135954999579,False,False,True,True,False,False,False,False,True,False,5.176149732573829,13.2664991614216,246.21738362674557,"(0.999, 250.5]"
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,77036,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,2017,4,21,4,2,2017,4,25,1,2,4.587657734236793,9.862251264290522,2.0,0.8944271909999159,False,True,False,False,False,False,False,False,True,False,5.181783550292085,13.30413469565007,277.55359842740285,"(0.999, 250.5]"
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,43055,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,2015,11,21,5,4,2015,11,23,0,4,5.98595439405932,19.919889557926773,2.6457513110645907,0.5477225575051661,False,True,False,False,False,True,False,False,False,False,5.187385805840755,13.341664064126334,207.49698792994562,"(0.999, 250.5]"
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,43055,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,2015,11,21,5,4,2015,11,23,0,4,2.826129489167811,3.984971769034255,2.23606797749979,0.4472135954999579,False,True,False,False,False,True,False,False,True,False,5.19295685089021,13.379088160259652,207.49698792994562,"(0.999, 250.5]"
180,CA-2015-137225,2015-12-15,2015-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,New York City,New York,10009,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104,2015,12,15,1,4,2015,12,19,5,4,1.4539530095937052,1.8110770276274832,1.0,0.0,False,False,True,False,True,True,False,False,True,False,5.198497031265826,13.416407864998739,100.04498987955368,"(0.999, 250.5]"
181,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,62521,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,2014,12,5,4,4,2014,12,9,1,4,3.2509944547496605,4.981566018833837,1.4142135623730951,0.4472135954999579,False,True,False,True,False,False,False,False,True,False,5.204006687076795,13.45362404707371,250.0419964725926,"(0.999, 250.5]"
182,CA-2014-166191,2014-12-05,2014-12-09,Second Class,DK-13150,David Kendrick,Corporate,Decatur,Illinois,62521,Central,TEC-AC-10004659,Technology,Accessories,Easy-staple paper,408.744,7,0.2,76.6395,2014,12,5,4,4,2014,12,9,1,4,6.015532574441682,20.21741823280114,2.6457513110645907,0.4472135954999579,False,True,False,True,False,False,False,False,False,True,5.209486152841421,13.490737563232042,250.0419964725926,"(0.999, 250.5]"
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.0296,2014,11,19,2,4,2014,11,24,0,4,6.224479218217454,22.449053432160564,2.0,0.0,False,True,False,False,True,False,True,False,False,True,5.214935757608986,13.527749258468683,266.8389027109803,"(0.999, 250.5]"
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986,2014,11,19,2,4,2014,11,24,0,4,5.016948656152848,12.24540730233176,2.23606797749979,0.0,False,True,False,False,True,False,True,False,False,True,5.220355825078324,13.564659966250536,266.8389027109803,"(0.999, 250.5]"
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,2014,11,19,2,4,2014,11,24,0,4,3.4011973816621555,5.385164807134504,1.4142135623730951,0.0,False,True,False,False,True,False,True,False,False,True,5.225746673713202,13.601470508735444,266.8389027109803,"(0.999, 250.5]"
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,2016,11,28,0,4,2016,12,2,4,4,2.0992441689760155,2.6758176320519302,1.4142135623730951,0.0,False,False,True,False,False,True,False,False,True,False,5.231108616854587,13.638181696985855,82.60750571225353,"(0.999, 250.5]"
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,Los Angeles,California,90032,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984,2014,8,26,1,3,2014,8,30,5,3,5.180659323079804,13.29661611087573,2.8284271247461903,0.0,False,False,True,False,True,False,False,True,False,True,5.236441962829949,13.674794331177344,300.0533285934352,"(0.999, 250.5]"
188,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,2016,7,16,5,3,2016,7,22,4,3,3.643463590583454,6.101147433065357,1.7320508075688772,0.4472135954999579,False,False,True,True,False,False,False,False,True,False,5.241747015059643,13.711309200802088,273.95437576355664,"(0.999, 250.5]"
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,2016,7,16,5,3,2016,7,22,4,3,3.0452840523832387,4.47392445175374,1.7320508075688772,0.4472135954999579,False,False,True,True,False,False,False,False,True,False,5.247024072160486,13.74772708486752,273.95437576355664,"(0.999, 250.5]"
190,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,2015,10,12,0,4,2015,10,14,2,4,6.802545863019288,29.98559654234012,2.0,0.4472135954999579,False,False,False,False,True,True,False,False,False,False,5.25227342804663,13.784048752090222,100.174847142384,"(0.999, 250.5]"
191,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928,2015,10,12,0,4,2015,10,14,2,4,4.287166353649922,8.471127433818948,2.449489742783178,0.0,False,False,False,False,True,True,False,False,False,True,5.2574953720277815,13.820274961085254,100.174847142384,"(0.999, 250.5]"
192,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832,2015,10,12,0,4,2015,10,14,2,4,3.9672684796541247,7.2,2.8284271247461903,0.0,False,False,False,False,True,True,False,False,True,False,5.262690188904886,13.856406460551018,100.174847142384,"(0.999, 250.5]"
193,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,2015,10,12,0,4,2015,10,14,2,4,6.441507786613698,25.027025392563136,1.7320508075688772,0.4472135954999579,False,False,False,False,True,True,False,False,False,False,5.267858159063328,13.892443989449804,100.174847142384,"(0.999, 250.5]"
194,CA-2015-102281,2015-10-12,2015-10-14,First Class,MP-17470,Mark Packer,Home Office,New York City,New York,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567,2015,10,12,0,4,2015,10,14,2,4,3.039749158970765,4.460941604639093,2.23606797749979,0.0,False,False,False,False,True,True,False,False,True,False,5.272999558563747,13.92838827718412,100.174847142384,"(0.999, 250.5]"
195,CA-2015-131457,2015-10-31,2015-11-06,Standard Class,MZ-17515,Mary Zewe,Corporate,Redlands,California,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116,2015,10,31,5,4,2015,11,6,4,4,2.7265447837383743,3.778888725538237,2.6457513110645907,0.0,False,False,True,True,False,False,False,True,True,False,5.278114659230517,13.96424004376894,303.9309132023263,"(0.999, 250.5]"
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,45011,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,2014,3,21,4,1,2014,3,25,1,1,2.1291836335746503,2.72176413379264,1.4142135623730951,0.4472135954999579,False,False,True,False,False,True,False,False,True,False,5.2832037287379885,14.0,212.15796002035842,"(0.999, 250.5]"
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,45011,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,2014,3,21,4,1,2014,3,25,1,1,1.9527438886338784,2.459268183830304,1.7320508075688772,0.4472135954999579,False,False,True,False,False,True,False,False,True,False,5.288267030694535,14.035668847618199,212.15796002035842,"(0.999, 250.5]"
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,Westfield,New Jersey,7090,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276,2017,11,6,0,4,2017,11,13,0,4,3.8556642717587617,6.80147042925278,1.7320508075688772,0.0,False,False,True,False,True,True,False,False,True,False,5.293304824724492,14.071247279470288,84.20213774008353,"(0.999, 250.5]"
199,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586,2017,7,6,3,3,2017,7,13,3,3,1.3727024076004235,1.716391563717324,1.4142135623730951,0.8366600265340756,False,False,True,True,False,True,False,False,True,False,5.298317366548036,14.106735979665885,138.27508813954884,"(0.999, 250.5]"
200,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,2017,7,6,3,3,2017,7,13,3,3,2.836502047983434,4.00699388569536,1.7320508075688772,0.4472135954999579,False,False,True,True,False,True,False,False,True,False,5.303304908059076,14.142135623730951,138.27508813954884,"(0.999, 250.5]"
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,Akron,Ohio,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,2017,6,24,5,2,2017,6,29,3,2,3.1243013743486987,4.663046214654107,1.7320508075688772,0.4472135954999579,False,False,True,False,False,True,False,False,True,False,5.308267697401205,14.177446878757825,210.50415672855488,"(0.999, 250.5]"
202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,2014,8,3,6,3,2014,8,5,1,3,5.392490536565286,14.79019945774904,1.4142135623730951,0.7071067811865476,False,False,False,False,False,False,False,True,False,False,5.313205979041787,14.212670403551895,283.22958884975276,"(0.999, 250.5]"
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,80219,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,2014,8,3,6,3,2014,8,5,1,3,1.2809338454620642,1.61245154965971,1.0,0.4472135954999579,False,False,False,False,False,False,False,True,True,False,5.318119993844216,14.247806848775006,283.22958884975276,"(0.999, 250.5]"
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,Logan Currie,Consumer,Dallas,Texas,75220,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,2017,12,17,6,4,2017,12,21,3,4,4.208922466929536,8.141498633544073,1.4142135623730951,0.8944271909999159,False,True,False,False,False,False,False,False,True,False,5.3230099791384085,14.2828568570857,274.2626478396211,"(0.999, 250.5]"
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,Heather Kirkland,Corporate,Franklin,Tennessee,37064,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,2017,6,3,5,2,2017,6,7,2,2,3.588174749992304,5.930261377038958,2.6457513110645907,0.4472135954999579,False,False,True,True,False,False,True,False,False,False,5.327876168789581,14.317821063276353,192.52012881774206,"(0.999, 250.5]"
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,Laurel Elliston,Consumer,Whittier,California,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768,2017,12,9,5,4,2017,12,14,3,4,6.099798637307641,21.089523465455542,2.0,0.4472135954999579,False,False,True,False,False,False,False,True,False,True,5.332718793265369,14.352700094407323,301.00498334745225,"(0.999, 250.5]"
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744,2017,12,1,4,4,2017,12,7,3,4,4.441709636835055,9.16078599247903,2.0,0.0,False,False,True,False,False,False,False,False,True,False,5.337538079701318,14.38749456993816,220.45634488487738,"(0.999, 250.5]"
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346,2017,12,1,4,4,2017,12,7,3,4,4.890198740974308,11.488254871824529,1.4142135623730951,0.0,False,False,True,False,False,False,False,False,False,True,5.342334251964811,14.422205101855956,220.45634488487738,"(0.999, 250.5]"
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,2017,12,1,4,4,2017,12,7,3,4,2.828496354178077,3.989987468652001,2.0,0.0,False,False,True,False,False,False,False,False,True,False,5.3471075307174685,14.45683229480096,220.45634488487738,"(0.999, 250.5]"
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099,2017,12,1,4,4,2017,12,7,3,4,3.975748696308691,7.23118247591637,3.0,0.0,False,False,True,False,False,False,False,False,True,False,5.351858133476067,14.491376746189438,220.45634488487738,"(0.999, 250.5]"
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,48601,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6796,2017,12,1,4,4,2017,12,7,3,4,4.5324919604901055,9.591141746424144,1.0,0.0,False,False,True,False,False,False,False,False,True,False,5.356586274672012,14.52583904633395,220.45634488487738,"(0.999, 250.5]"
212,CA-2015-101007,2015-02-09,2015-02-13,Second Class,MS-17980,Michael Stewart,Corporate,Dallas,Texas,75220,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5,2015,2,9,0,1,2015,2,13,4,1,3.0819099697950434,4.560701700396552,1.4142135623730951,0.4472135954999579,False,True,False,True,False,False,False,False,False,True,5.3612921657094255,14.560219778561036,274.2626478396211,"(0.999, 250.5]"
213,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88,2015,1,2,4,1,2015,1,9,4,1,3.205993199037187,4.866210024238575,1.4142135623730951,0.4472135954999579,False,False,True,True,False,True,False,False,True,False,5.365976015021851,14.594519519326424,210.3711006768753,"(0.999, 250.5]"
214,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323,2015,1,2,4,1,2015,1,9,4,1,6.1168850098935765,21.270872102478545,2.23606797749979,0.7071067811865476,False,False,True,True,False,True,False,False,False,False,5.3706380281276624,14.628738838327793,210.3711006768753,"(0.999, 250.5]"
215,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958,2015,1,2,4,1,2015,1,9,4,1,4.158601793801473,7.936119958770784,1.7320508075688772,0.6324555320336759,False,False,True,True,False,True,False,False,False,True,5.375278407684165,14.66287829861518,210.3711006768753,"(0.999, 250.5]"
216,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.7,-950.4,2015,1,2,4,1,2015,1,9,4,1,7.080867896690782,34.46737587922817,3.0,0.8366600265340756,False,False,True,True,False,True,False,False,False,True,5.37989735354046,14.696938456699069,210.3711006768753,"(0.999, 250.5]"
217,CA-2015-146262,2015-01-02,2015-01-09,Standard Class,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,44256,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,2015,1,2,4,1,2015,1,9,4,1,4.506277597011739,9.464882460971188,1.4142135623730951,0.4472135954999579,False,False,True,True,False,True,False,False,False,True,5.384495062789089,14.730919862656235,210.3711006768753,"(0.999, 250.5]"
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568,2016,10,28,4,4,2016,11,1,1,4,4.543932876516902,9.646761114488116,2.449489742783178,0.0,False,False,True,False,False,False,False,True,True,False,5.389071729816501,14.7648230602334,300.0533285934352,"(0.999, 250.5]"
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,90032,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,2016,10,28,4,4,2016,11,1,1,4,5.714972960291848,17.388962016175665,1.7320508075688772,0.4472135954999579,False,False,True,False,False,False,False,True,False,True,5.393627546352362,14.798648586948742,300.0533285934352,"(0.999, 250.5]"
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,43017,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,2015,12,24,3,4,2015,12,27,6,4,1.8846424633747687,2.3630488780387084,1.4142135623730951,0.4472135954999579,False,False,False,False,False,True,False,False,True,False,5.3981627015177525,14.832396974191326,207.4054001225619,"(0.999, 250.5]"
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,43017,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,2015,12,24,3,4,2015,12,27,6,4,3.165643810271264,4.764871456818117,2.449489742783178,0.4472135954999579,False,False,False,False,False,True,False,False,True,False,5.402677381872279,14.866068747318506,207.4054001225619,"(0.999, 250.5]"
